pozo,fecha,horas,p_fondo,p_cabeza,t_cabeza,choke,dp_choke,oil
15/9-F-12,2016-03-05,24.0,0.0,26.89,81.95,100.0,0.7,260.42
15/9-F-12,2016-03-06,24.0,0.0,26.86,81.95,100.0,0.66,260.01
15/9-F-12,2016-03-07,24.0,0.0,26.76,82.07,100.0,0.54,257.3
15/9-F-12,2016-03-08,24.0,0.0,27.09,80.89,100.0,0.8,254.39
15/9-F-12,2016-03-09,24.0,0.0,27.14,81.21,100.0,0.78,251.09
15/9-F-12,2016-03-10,24.0,0.0,27.07,81.33,100.0,0.73,250.98
15/9-F-12,2016-03-11,24.0,0.0,27.3,80.31,100.0,0.94,247.77
15/9-F-12,2016-03-12,24.0,0.0,26.96,79.86,100.0,0.98,247.14
15/9-F-12,2016-03-13,24.0,0.0,27.49,79.98,100.0,0.87,238.35
15/9-F-12,2016-03-14,24.0,0.0,26.25,82.17,100.0,0.53,245.19
15/9-F-12,2016-03-15,24.0,0.0,26.2,82.37,100.0,0.48,243.12
15/9-F-12,2016-03-16,24.0,0.0,26.2,82.41,100.0,0.48,245.9
15/9-F-12,2016-03-17,24.0,0.0,26.2,82.49,100.0,0.48,233.53
15/9-F-12,2016-03-18,24.0,0.0,26.36,82.33,100.0,0.47,230.16
15/9-F-12,2016-03-19,24.0,0.0,26.26,82.26,100.0,0.5,228.0
15/9-F-12,2016-03-20,24.0,0.0,26.37,82.16,100.0,0.47,229.51
15/9-F-12,2016-03-21,24.0,0.0,26.55,82.05,100.0,0.43,227.01
15/9-F-12,2016-03-22,24.0,0.0,26.51,82.27,100.0,0.41,219.85
15/9-F-12,2016-03-23,24.0,0.0,26.72,82.19,100.0,0.5,218.29
15/9-F-12,2016-03-24,24.0,0.0,27.08,80.35,100.0,0.8,219.77
15/9-F-12,2016-03-25,24.0,0.0,26.74,81.4,100.0,0.67,220.9
15/9-F-12,2016-03-26,24.0,0.0,27.29,79.18,100.0,0.96,216.63
15/9-F-12,2016-03-27,23.0,0.0,27.5,78.33,100.0,0.92,205.99
15/9-F-12,2016-03-28,24.0,0.0,27.4,80.18,100.0,0.77,211.56
15/9-F-12,2016-03-29,24.0,0.0,27.01,81.09,100.0,0.44,213.02
15/9-F-12,2016-03-30,24.0,0.0,27.05,81.33,100.0,0.49,208.1
15/9-F-12,2016-03-31,24.0,0.0,27.29,81.17,100.0,0.44,204.04
15/9-F-12,2016-04-01,24.0,0.0,27.8,78.88,100.0,0.89,200.49
15/9-F-12,2016-04-02,24.0,0.0,27.58,79.31,100.0,0.63,197.48
15/9-F-12,2016-04-03,24.0,0.0,27.39,80.45,100.0,0.59,198.76
15/9-F-12,2016-04-04,24.0,0.0,27.15,80.56,100.0,0.64,199.0
15/9-F-12,2016-04-05,24.0,0.0,27.04,80.72,100.0,0.69,198.27
15/9-F-12,2016-04-06,22.83,0.0,28.45,78.65,86.524,1.93,167.16
15/9-F-12,2016-04-07,24.0,0.0,26.48,81.93,100.0,0.47,196.96
15/9-F-12,2016-04-08,24.0,0.0,26.26,81.94,100.0,0.44,222.82
15/9-F-12,2016-04-09,24.0,0.0,26.45,80.74,100.0,0.74,217.22
15/9-F-12,2016-04-10,24.0,0.0,26.43,80.03,100.0,0.73,215.98
15/9-F-12,2016-04-11,24.0,0.0,26.33,80.5,100.0,0.62,211.09
15/9-F-12,2016-04-12,24.0,0.0,26.42,79.62,100.0,0.71,204.61
15/9-F-12,2016-04-13,24.0,0.0,26.44,79.57,100.0,0.73,204.27
15/9-F-12,2016-04-14,24.0,0.0,26.13,81.04,100.0,0.4,205.6
15/9-F-12,2016-04-15,24.0,0.0,26.17,80.81,100.0,0.43,199.84
15/9-F-12,2016-04-16,24.0,0.0,26.14,80.58,100.0,0.42,211.33
15/9-F-12,2016-04-17,24.0,0.0,25.96,80.47,100.0,0.6,218.97
15/9-F-12,2016-04-18,24.0,0.0,26.26,80.02,100.0,0.66,187.47
15/9-F-12,2016-04-19,24.0,0.0,26.2,80.87,100.0,0.5,223.85
15/9-F-12,2016-04-20,24.0,0.0,26.22,80.26,100.0,0.53,216.57
15/9-F-12,2016-04-21,24.0,0.0,26.14,80.76,100.0,0.45,209.75
15/9-F-12,2016-04-22,24.0,0.0,26.16,81.34,100.0,0.5,198.75
15/9-F-12,2016-04-23,24.0,0.0,26.25,81.14,100.0,0.55,207.28
15/9-F-12,2016-04-24,24.0,0.0,26.2,81.44,100.0,0.49,202.13
15/9-F-12,2016-04-25,24.0,0.0,26.36,80.52,100.0,0.5,207.17
15/9-F-12,2016-04-26,24.0,0.0,26.42,79.99,100.0,0.48,211.56
15/9-F-12,2016-04-27,24.0,0.0,26.34,80.22,100.0,0.38,208.61
15/9-F-12,2016-04-28,24.0,0.0,26.43,79.91,100.0,0.54,210.84
15/9-F-12,2016-04-29,24.0,0.0,26.57,78.31,100.0,0.69,199.25
15/9-F-12,2016-04-30,24.0,0.0,26.36,79.46,100.0,0.56,199.09
15/9-F-12,2016-05-01,24.0,0.0,26.51,77.41,100.0,0.86,193.89
15/9-F-12,2016-05-02,24.0,0.0,26.44,77.29,100.0,0.84,201.14
15/9-F-12,2016-05-03,24.0,0.0,26.23,78.37,100.0,0.61,201.03
15/9-F-12,2016-05-04,24.0,0.0,26.43,78.28,100.0,0.78,199.27
15/9-F-12,2016-05-05,24.0,0.0,26.47,78.06,100.0,0.86,200.49
15/9-F-12,2016-05-06,24.0,0.0,26.33,78.79,100.0,0.7,201.32
15/9-F-12,2016-05-07,24.0,0.0,26.22,79.39,100.0,0.56,200.43
15/9-F-12,2016-05-08,24.0,0.0,26.39,78.54,100.0,0.75,199.77
15/9-F-12,2016-05-09,24.0,0.0,26.32,78.73,100.0,0.81,197.2
15/9-F-12,2016-05-10,24.0,0.0,26.13,80.08,100.0,0.59,194.87
15/9-F-12,2016-05-11,24.0,0.0,26.06,80.29,100.0,0.46,194.21
15/9-F-12,2016-05-12,24.0,0.0,25.98,80.51,100.0,0.39,192.59
15/9-F-12,2016-05-13,24.0,0.0,26.07,79.75,100.0,0.42,191.23
15/9-F-12,2016-05-14,24.0,0.0,26.14,79.28,100.0,0.47,189.54
15/9-F-12,2016-05-15,20.5,0.0,28.85,71.73,69.281,3.07,146.36
15/9-F-12,2016-05-16,24.0,0.0,26.06,80.34,99.987,0.36,190.97
15/9-F-12,2016-05-17,24.0,0.0,26.06,80.53,100.0,0.36,187.88
15/9-F-12,2016-05-18,24.0,0.0,26.12,80.44,100.0,0.41,186.86
15/9-F-12,2016-05-19,24.0,0.0,26.23,79.72,100.0,0.53,185.12
15/9-F-12,2016-05-20,24.0,0.0,26.32,79.74,100.0,0.62,184.86
15/9-F-12,2016-05-21,24.0,0.0,26.36,79.78,100.0,0.67,182.24
15/9-F-12,2016-05-22,24.0,0.0,26.18,80.34,100.0,0.47,183.08
15/9-F-12,2016-05-23,24.0,0.0,26.01,80.78,100.0,0.32,183.82
15/9-F-12,2016-05-24,24.0,0.0,26.07,80.26,100.0,0.38,185.07
15/9-F-12,2016-05-25,24.0,0.0,26.05,80.52,100.0,0.36,185.85
15/9-F-12,2016-05-26,24.0,0.0,26.0,80.96,100.0,0.3,185.89
15/9-F-12,2016-05-27,24.0,0.0,26.02,81.13,100.0,0.32,184.12
15/9-F-12,2016-05-28,24.0,0.0,26.06,81.27,100.0,0.37,184.75
15/9-F-12,2016-05-29,24.0,0.0,26.26,80.74,100.0,0.58,182.98
15/9-F-12,2016-05-30,24.0,0.0,25.97,81.22,100.0,0.27,182.4
15/9-F-12,2016-05-31,24.0,0.0,26.02,80.74,100.0,0.35,185.9
15/9-F-12,2016-06-01,24.0,0.0,26.05,80.47,100.0,0.37,185.75
15/9-F-12,2016-06-02,24.0,0.0,26.08,80.49,100.0,0.37,184.28
15/9-F-12,2016-06-03,24.0,0.0,25.97,81.12,100.0,0.28,175.83
15/9-F-12,2016-06-04,24.0,0.0,26.01,80.67,100.0,0.32,185.69
15/9-F-12,2016-06-05,24.0,0.0,26.01,80.7,100.0,0.31,186.7
15/9-F-12,2016-06-06,24.0,0.0,26.02,81.04,100.0,0.32,186.99
15/9-F-12,2016-06-07,24.0,0.0,26.05,81.05,100.0,0.36,187.6
15/9-F-12,2016-06-08,16.26,0.0,26.21,80.72,67.709,0.82,116.93
15/9-F-12,2016-06-09,15.0,0.0,26.32,78.48,48.957,0.61,96.32
15/9-F-12,2016-06-10,24.0,0.0,26.31,80.0,99.99,0.62,187.51
15/9-F-12,2016-06-11,24.0,0.0,26.33,80.08,100.0,0.64,188.19
15/9-F-12,2016-06-12,24.0,0.0,26.45,78.87,100.0,0.78,179.18
15/9-F-12,2016-06-13,24.0,0.0,26.52,79.37,100.0,0.83,187.63
15/9-F-12,2016-06-14,24.0,0.0,26.58,78.47,100.0,0.88,188.28
15/9-F-12,2016-06-15,24.0,0.0,26.57,79.26,100.0,0.87,187.06
15/9-F-12,2016-06-16,24.0,0.0,26.61,79.22,100.0,0.91,188.56
15/9-F-12,2016-06-17,24.0,0.0,26.25,80.37,100.0,0.55,186.17
15/9-F-12,2016-06-18,24.0,0.0,26.32,79.65,100.0,0.64,186.43
15/9-F-12,2016-06-19,24.0,0.0,26.3,80.27,100.0,0.62,186.61
15/9-F-12,2016-06-20,24.0,0.0,26.45,79.42,100.0,0.76,187.02
15/9-F-12,2016-06-21,24.0,0.0,26.39,80.34,100.0,0.71,186.45
15/9-F-12,2016-06-22,24.0,0.0,26.56,79.76,100.0,0.91,186.03
15/9-F-12,2016-06-23,24.0,0.0,26.43,80.41,100.0,0.76,186.14
15/9-F-12,2016-06-24,24.0,0.0,26.23,81.27,100.0,0.54,186.37
15/9-F-12,2016-06-25,24.0,0.0,26.27,81.15,100.0,0.59,184.92
15/9-F-12,2016-06-26,24.0,0.0,26.22,80.93,100.0,0.52,185.41
15/9-F-12,2016-06-27,24.0,0.0,26.35,80.51,100.0,0.66,182.8
15/9-F-12,2016-06-28,24.0,0.0,26.52,79.87,100.0,0.83,184.23
15/9-F-12,2016-06-29,24.0,0.0,26.42,80.47,100.0,0.75,184.42
15/9-F-12,2016-06-30,24.0,0.0,26.41,80.04,100.0,0.71,182.81
15/9-F-12,2016-07-01,24.0,0.0,26.6,79.99,100.0,0.79,185.36
15/9-F-12,2016-07-02,24.0,0.0,26.33,80.48,100.0,0.63,183.0
15/9-F-12,2016-07-03,24.0,0.0,26.37,80.49,100.0,0.67,184.55
15/9-F-12,2016-07-04,24.0,0.0,26.27,80.87,100.0,0.56,181.4
15/9-F-12,2016-07-05,24.0,0.0,26.2,81.11,100.0,0.5,183.58
15/9-F-12,2016-07-06,24.0,0.0,26.23,80.81,100.0,0.54,176.83
15/9-F-12,2016-07-07,24.0,0.0,26.42,80.16,100.0,0.72,182.4
15/9-F-12,2016-07-08,24.0,0.0,26.47,80.1,100.0,0.77,181.6
15/9-F-12,2016-07-09,23.5,0.0,26.75,79.88,89.872,0.93,176.04
15/9-F-12,2016-07-10,24.0,0.0,26.28,79.81,100.0,0.59,188.96
15/9-F-12,2016-07-11,23.67,0.0,26.75,79.55,92.771,0.88,180.55
15/9-F-12,2016-07-12,24.0,0.0,26.19,80.37,100.0,0.26,189.74
15/9-F-12,2016-07-13,14.89,0.0,26.39,80.31,60.49,0.64,106.49
15/9-F-12,2016-07-14,6.5,0.0,30.03,62.55,11.7,4.34,47.82
15/9-F-12,2016-07-15,14.44,0.0,40.06,48.64,12.189,19.0,38.42
15/9-F-12,2016-07-16,24.0,0.0,39.67,58.45,22.907,17.95,184.02
15/9-F-12,2016-07-17,20.73,0.0,38.83,58.72,21.106,17.08,80.78
15/9-F-12,2016-07-18,24.0,0.0,33.95,68.03,30.164,11.83,125.94
15/9-F-12,2016-07-19,24.0,0.0,27.0,77.53,40.275,4.72,143.87
15/9-F-12,2016-07-20,24.0,0.0,27.09,76.75,40.3,4.82,145.49
15/9-F-12,2016-07-21,24.0,0.0,26.95,78.4,40.011,4.66,142.5
15/9-F-12,2016-07-22,24.0,0.0,27.75,78.22,39.099,5.51,134.8
15/9-F-12,2016-07-23,24.0,0.0,26.35,79.19,40.519,4.29,136.3
15/9-F-12,2016-07-24,24.0,0.0,26.17,79.11,40.032,4.39,139.91
15/9-F-12,2016-07-25,24.0,0.0,28.92,74.31,34.576,7.17,133.66
15/9-F-12,2016-07-26,24.0,0.0,31.29,71.57,32.116,9.69,129.53
15/9-F-12,2016-07-27,24.0,0.0,31.45,71.78,31.92,9.85,126.9
15/9-F-12,2016-07-28,24.0,0.0,31.44,71.42,31.94,9.78,128.63
15/9-F-12,2016-07-29,24.0,0.0,31.31,72.86,31.935,9.68,130.18
15/9-F-12,2016-07-30,24.0,0.0,31.09,73.01,31.931,9.51,132.63
15/9-F-12,2016-07-31,24.0,0.0,30.13,73.89,33.609,8.55,131.94
15/9-F-12,2016-08-01,24.0,0.0,29.74,74.52,34.261,8.19,136.17
15/9-F-12,2016-08-02,24.0,0.0,30.96,72.34,31.557,9.37,129.85
15/9-F-12,2016-08-03,24.0,0.0,32.5,68.51,29.829,10.18,123.16
15/9-F-12,2016-08-04,24.0,0.0,32.44,69.73,30.332,8.58,118.81
15/9-F-12,2016-08-05,24.0,0.0,32.42,69.44,30.26,8.54,121.77
15/9-F-12,2016-08-06,24.0,0.0,32.4,69.25,30.281,8.55,118.7
15/9-F-12,2016-08-07,24.0,0.0,32.61,64.38,30.269,8.75,119.96
15/9-F-12,2016-08-08,24.0,0.0,32.41,65.4,30.251,8.52,119.63
15/9-F-12,2016-08-09,23.75,0.0,32.79,66.2,29.346,8.98,110.61
15/9-F-12,2016-08-10,24.0,0.0,32.75,67.1,30.232,8.87,118.12
15/9-F-12,2016-08-11,24.0,0.0,32.82,66.38,30.217,8.91,120.41
15/9-F-12,2016-08-12,22.14,0.0,33.15,64.96,27.296,9.26,104.84
15/9-F-14,2008-07-13,24.0,260.87,100.71,52.38,21.053,69.54,1735.26
15/9-F-14,2008-07-14,5.57,256.25,99.6,71.12,27.223,68.02,592.36
15/9-F-14,2008-07-15,24.0,254.98,98.65,67.59,27.278,66.95,2532.21
15/9-F-14,2008-07-16,24.0,251.48,95.66,73.78,30.651,63.66,3030.71
15/9-F-14,2008-07-17,24.0,249.35,93.59,78.04,32.563,61.34,3288.08
15/9-F-14,2008-07-18,24.0,251.5,96.22,75.75,30.052,64.31,2780.06
15/9-F-14,2008-07-19,24.0,251.51,96.15,75.34,30.084,64.16,2774.38
15/9-F-14,2008-07-20,24.0,251.46,96.11,75.62,30.118,64.13,2791.01
15/9-F-14,2008-07-21,24.0,251.72,96.49,76.08,29.831,64.56,2743.1
15/9-F-14,2008-07-22,24.0,251.86,96.69,77.02,29.748,64.77,2717.44
15/9-F-14,2008-07-23,24.0,251.92,96.73,77.14,29.668,64.77,2745.51
15/9-F-14,2008-07-24,24.0,251.85,96.66,76.88,29.786,64.95,2762.59
15/9-F-14,2008-07-25,24.0,251.87,96.29,71.98,29.722,64.82,2763.68
15/9-F-14,2008-07-26,24.0,251.85,96.44,73.85,29.787,64.94,2759.3
15/9-F-14,2008-07-27,24.0,251.91,96.5,74.99,29.783,65.01,2732.34
15/9-F-14,2008-07-28,24.0,251.95,96.58,75.9,29.807,65.07,2762.74
15/9-F-14,2008-07-29,24.0,252.59,97.31,75.37,28.814,65.84,2670.67
15/9-F-14,2008-07-30,24.0,246.95,89.49,77.97,35.302,57.46,3553.37
15/9-F-14,2008-07-31,24.0,247.19,89.78,77.68,35.465,57.77,3550.27
15/9-F-14,2008-08-01,24.0,250.44,94.45,76.96,32.309,62.75,3118.92
15/9-F-14,2008-08-02,24.0,250.54,90.04,74.15,30.761,59.9,3057.91
15/9-F-14,2008-08-03,24.0,250.44,94.29,75.9,32.197,63.27,3111.44
15/9-F-14,2008-08-04,22.5,250.18,94.19,76.06,32.186,62.48,3019.3
15/9-F-14,2008-08-05,24.0,250.29,94.11,75.51,32.309,62.39,3135.89
15/9-F-14,2008-08-06,7.79,251.12,94.99,77.05,29.153,63.3,911.43
15/9-F-14,2008-08-08,11.4,259.49,98.03,43.07,17.481,68.7,724.97
15/9-F-14,2008-08-09,24.0,247.85,90.64,76.17,34.384,58.42,3821.01
15/9-F-14,2008-08-10,24.0,244.98,87.77,78.81,36.27,55.2,4148.94
15/9-F-14,2008-08-11,24.0,244.31,87.4,79.23,36.243,54.72,4118.03
15/9-F-14,2008-08-12,24.0,244.05,87.28,77.4,36.02,54.62,4126.78
15/9-F-14,2008-08-13,24.0,243.91,87.6,77.92,35.575,55.02,3941.15
15/9-F-14,2008-08-14,24.0,244.31,88.11,77.27,34.364,55.65,3676.28
15/9-F-14,2008-08-15,24.0,244.31,88.84,79.0,34.165,56.16,3603.11
15/9-F-14,2008-08-16,24.0,242.79,86.93,75.76,35.469,54.48,3578.92
15/9-F-14,2008-08-17,24.0,241.22,85.48,77.23,36.304,52.84,3723.19
15/9-F-14,2008-08-18,24.0,240.45,85.24,79.48,36.169,52.67,3666.19
15/9-F-14,2008-08-19,24.0,239.37,84.37,80.01,36.475,51.78,3719.87
15/9-F-14,2008-08-20,24.0,238.4,83.67,80.07,36.583,51.03,4032.64
15/9-F-14,2008-08-21,17.88,237.67,82.98,78.76,36.324,50.39,2911.25
15/9-F-14,2008-08-31,14.83,252.35,95.64,58.45,24.328,63.53,1473.98
15/9-F-14,2008-09-02,15.29,252.33,96.04,63.57,26.226,63.78,1345.44
15/9-F-14,2008-09-03,24.0,252.19,97.32,71.79,26.846,65.01,2164.78
15/9-F-14,2008-09-04,24.0,252.29,97.48,73.26,27.028,65.06,2186.74
15/9-F-14,2008-09-05,24.0,252.37,97.16,70.38,27.189,64.95,2230.26
15/9-F-14,2008-09-06,16.88,252.8,97.56,72.05,26.67,65.12,1442.19
15/9-F-14,2008-09-08,19.46,252.92,96.87,67.99,26.062,64.6,1729.8
15/9-F-14,2008-09-09,24.0,252.37,97.33,72.46,27.525,65.49,2272.65
15/9-F-14,2008-09-10,24.0,241.05,82.2,77.59,39.69,49.07,4378.15
15/9-F-14,2008-09-11,24.0,237.06,77.01,75.62,42.015,43.64,4813.99
15/9-F-14,2008-09-12,24.0,235.65,76.22,75.81,42.046,42.9,4789.59
15/9-F-14,2008-09-13,24.0,233.44,74.26,77.0,44.175,40.87,4925.62
15/9-F-14,2008-09-14,24.0,231.42,72.72,78.37,44.796,39.33,4963.82
15/9-F-14,2008-09-15,24.0,229.8,71.71,79.34,45.066,38.34,4970.38
15/9-F-14,2008-09-16,24.0,227.75,70.28,79.97,45.631,36.9,4982.77
15/9-F-14,2008-09-17,24.0,225.02,68.3,80.2,46.475,34.91,5003.65
15/9-F-14,2008-09-18,24.0,230.3,76.39,75.57,37.452,43.62,3949.42
15/9-F-14,2008-09-19,24.0,227.72,74.06,77.59,39.334,41.14,4169.6
15/9-F-14,2008-09-20,24.0,216.82,60.52,80.74,52.352,26.97,5353.53
15/9-F-14,2008-09-21,22.33,220.15,65.31,75.37,45.469,31.8,4520.52
15/9-F-14,2008-09-22,22.58,217.29,62.79,78.3,47.816,30.06,4689.72
15/9-F-14,2008-09-23,24.0,213.48,58.93,79.34,52.37,25.56,5290.92
15/9-F-14,2008-09-24,24.0,211.8,57.86,80.58,53.29,24.49,5336.6
15/9-F-14,2008-09-25,24.0,212.72,60.15,80.22,50.206,26.96,4880.31
15/9-F-14,2008-09-26,24.0,209.01,55.69,80.32,55.55,22.28,5453.84
15/9-F-14,2008-09-27,24.0,211.5,58.94,77.15,51.465,25.78,4902.39
15/9-F-14,2008-09-28,24.0,209.36,56.75,78.51,53.96,23.48,5156.66
15/9-F-14,2008-09-29,24.0,207.53,54.9,78.7,55.81,21.53,5410.73
15/9-F-14,2008-09-30,18.17,214.28,61.85,72.75,44.256,29.14,3282.19
15/9-F-14,2008-10-01,24.0,207.69,55.76,79.98,54.301,22.46,5319.83
15/9-F-14,2008-10-02,24.0,207.08,55.53,79.6,54.209,22.26,5569.54
15/9-F-14,2008-10-03,24.0,206.51,55.26,78.58,54.301,22.03,5281.92
15/9-F-14,2008-10-04,24.0,207.67,57.33,78.23,51.403,24.14,4954.21
15/9-F-14,2008-10-05,24.0,205.6,54.78,78.94,54.753,21.45,5419.56
15/9-F-14,2008-10-06,22.17,215.26,66.56,74.52,38.503,34.42,3485.34
15/9-F-14,2008-10-07,24.0,212.02,63.52,75.38,43.305,30.85,4222.5
15/9-F-14,2008-10-08,24.0,211.9,63.64,78.19,43.266,30.97,4208.55
15/9-F-14,2008-10-09,24.0,211.82,63.64,78.62,43.296,30.99,4201.86
15/9-F-14,2008-10-10,24.0,211.81,63.63,77.77,43.256,30.97,4206.55
15/9-F-14,2008-10-11,24.0,211.87,63.69,77.9,43.319,31.0,4231.88
15/9-F-14,2008-10-12,24.0,212.11,63.93,78.42,42.796,31.32,4195.09
15/9-F-14,2008-10-13,24.0,211.94,63.76,76.87,42.804,31.15,4208.9
15/9-F-14,2008-10-14,24.0,212.02,63.94,78.24,42.808,31.33,4210.83
15/9-F-14,2008-10-15,24.0,212.14,64.17,78.69,42.67,31.57,4187.33
15/9-F-14,2008-10-16,24.0,211.97,64.1,78.52,42.728,31.49,4194.08
15/9-F-14,2008-10-17,24.0,211.84,64.04,78.81,42.756,31.43,4206.38
15/9-F-14,2008-10-18,24.0,209.83,60.81,78.67,46.566,27.91,4753.55
15/9-F-14,2008-10-19,24.0,210.61,61.54,78.5,45.429,28.72,4440.16
15/9-F-14,2008-10-20,24.0,211.1,61.86,77.78,45.286,29.04,4429.04
15/9-F-14,2008-10-21,24.0,211.64,62.15,77.97,45.268,29.32,4435.34
15/9-F-14,2008-10-22,24.0,212.13,62.47,78.41,45.253,29.65,4613.81
15/9-F-14,2008-10-23,24.0,211.75,62.07,77.41,45.78,29.24,4652.96
15/9-F-14,2008-10-24,24.0,211.58,61.77,77.64,45.95,28.95,4675.7
15/9-F-14,2008-10-25,24.0,212.55,62.79,77.13,45.003,30.06,4633.71
15/9-F-14,2008-10-26,25.0,214.03,64.51,78.14,43.487,31.85,4608.81
15/9-F-14,2008-10-27,24.0,214.21,64.85,78.52,43.707,32.13,4429.46
15/9-F-14,2008-10-28,24.0,209.14,57.42,78.95,52.525,24.18,5123.01
15/9-F-14,2008-10-29,23.33,211.47,59.28,78.25,50.582,26.1,4793.27
15/9-F-14,2008-10-30,24.0,207.4,54.61,80.26,57.139,21.22,5460.78
15/9-F-14,2008-10-31,24.0,206.57,54.19,80.19,57.325,20.84,5463.11
15/9-F-14,2008-11-01,22.83,211.14,59.07,78.52,50.59,25.82,4645.38
15/9-F-14,2008-11-02,23.0,218.99,67.13,73.57,38.057,34.48,3731.52
15/9-F-14,2008-11-03,24.0,221.1,72.56,78.88,36.83,40.5,3475.8
15/9-F-14,2008-11-04,24.0,221.31,72.64,76.78,36.761,40.41,3460.92
15/9-F-14,2008-11-05,24.0,221.06,72.69,78.11,36.804,40.46,3458.27
15/9-F-14,2008-11-06,24.0,221.62,73.12,75.01,36.484,40.89,3403.18
15/9-F-14,2008-11-07,24.0,223.79,75.48,73.32,34.819,43.51,3310.61
15/9-F-14,2008-11-08,24.0,223.88,75.52,75.0,35.066,43.49,3354.77
15/9-F-14,2008-11-09,24.0,223.26,74.67,76.08,35.936,42.5,3502.6
15/9-F-14,2008-11-10,24.0,223.78,75.14,76.47,35.705,42.99,3464.41
15/9-F-14,2008-11-11,24.0,223.84,74.91,74.61,35.809,42.76,3492.99
15/9-F-14,2008-11-12,24.0,224.02,75.19,77.59,35.789,43.02,3482.0
15/9-F-14,2008-11-13,24.0,224.32,75.41,77.75,35.822,43.26,3499.81
15/9-F-14,2008-11-14,24.0,224.56,75.55,76.69,35.73,43.38,3498.89
15/9-F-14,2008-11-15,24.0,224.8,75.71,76.99,35.757,43.53,3508.48
15/9-F-14,2008-11-16,24.0,225.0,75.92,77.67,35.768,43.75,3501.06
15/9-F-14,2008-11-17,24.0,225.03,75.67,74.95,35.8,43.52,3526.54
15/9-F-14,2008-11-18,24.0,224.53,75.73,76.85,35.688,43.57,3481.63
15/9-F-14,2008-11-19,24.0,223.81,75.26,77.66,35.626,43.12,3462.83
15/9-F-14,2008-11-20,24.0,224.0,75.2,77.2,35.808,42.95,3489.61
15/9-F-14,2008-11-21,24.0,224.19,75.18,76.66,36.424,41.92,3424.06
15/9-F-14,2008-11-22,24.0,224.69,75.24,76.62,36.3,42.05,3580.99
15/9-F-14,2008-11-23,24.0,226.23,76.65,73.13,34.85,43.45,3234.99
15/9-F-14,2008-11-24,24.0,225.77,76.35,76.09,35.326,43.79,3378.11
15/9-F-14,2008-11-25,24.0,224.75,75.12,77.33,36.556,42.35,3661.02
15/9-F-14,2008-11-26,24.0,224.06,73.78,75.55,37.324,40.85,3853.4
15/9-F-14,2008-11-27,24.0,224.56,74.35,76.35,37.269,41.41,3833.27
15/9-F-14,2008-11-28,24.0,236.44,85.61,68.56,25.049,52.68,1780.74
15/9-F-14,2008-11-29,24.0,230.21,79.35,74.95,33.909,46.57,3100.68
15/9-F-14,2008-11-30,24.0,227.68,76.61,77.35,36.817,43.71,3811.05
15/9-F-14,2008-12-01,24.0,230.05,78.7,75.34,34.586,45.88,3333.32
15/9-F-14,2008-12-02,24.0,232.06,80.49,73.83,33.642,47.86,3203.92
15/9-F-14,2008-12-03,24.0,230.67,79.42,78.18,35.816,46.65,3625.36
15/9-F-14,2008-12-04,24.0,231.25,79.74,75.38,35.793,46.97,3571.27
15/9-F-14,2008-12-05,24.0,231.75,79.94,75.0,35.787,47.16,3629.64
15/9-F-14,2008-12-06,24.0,232.25,80.29,77.05,35.734,47.49,3663.25
15/9-F-14,2008-12-07,24.0,232.75,80.64,77.52,35.767,47.81,3687.91
15/9-F-14,2008-12-08,24.0,233.32,81.08,77.65,35.729,48.27,3652.2
15/9-F-14,2008-12-09,24.0,233.24,80.74,75.81,35.813,47.91,3687.36
15/9-F-14,2008-12-10,24.0,233.77,81.26,77.45,35.776,48.45,3685.38
15/9-F-14,2008-12-11,24.0,234.82,82.24,75.96,35.321,49.54,3526.36
15/9-F-14,2008-12-12,24.0,234.47,81.54,74.27,35.807,48.74,3679.89
15/9-F-14,2008-12-13,24.0,234.91,81.5,70.21,35.826,48.66,3712.64
15/9-F-14,2008-12-14,24.0,235.53,81.86,70.35,35.786,49.04,3720.13
15/9-F-14,2008-12-15,24.0,236.25,82.51,74.2,35.671,49.72,3676.11
15/9-F-14,2008-12-16,24.0,237.42,83.58,74.4,35.183,50.85,3604.86
15/9-F-14,2008-12-17,24.0,238.39,84.36,74.01,34.731,51.69,3548.88
15/9-F-14,2008-12-18,24.0,238.92,84.7,76.28,34.993,51.88,3622.37
15/9-F-14,2008-12-19,24.0,239.78,85.28,76.54,34.886,52.49,3608.76
15/9-F-14,2008-12-20,24.0,240.99,86.4,76.88,34.314,53.68,3524.44
15/9-F-14,2008-12-21,24.0,242.07,87.26,76.46,33.948,54.59,3492.51
15/9-F-14,2008-12-22,24.0,242.88,87.87,77.92,33.787,55.17,3478.92
15/9-F-14,2008-12-23,24.0,243.61,88.14,76.29,33.689,55.5,3473.27
15/9-F-14,2008-12-24,24.0,244.11,88.28,75.98,33.782,55.61,3494.08
15/9-F-14,2008-12-25,24.0,244.93,88.98,77.36,33.769,56.33,3484.95
15/9-F-14,2008-12-26,24.0,245.58,89.42,77.97,33.809,56.78,3499.21
15/9-F-14,2008-12-27,24.0,246.17,89.81,78.88,33.086,57.15,3422.04
15/9-F-14,2008-12-28,24.0,246.88,90.21,77.43,33.763,57.54,3494.29
15/9-F-14,2008-12-29,24.0,247.71,90.73,76.39,33.622,58.12,3476.12
15/9-F-14,2008-12-30,24.0,248.53,91.33,77.95,33.421,58.7,3451.08
